Date,CVS,HOLX,TMO,XLV
2025-06-02,83.85201371337095,85.57824883387451,73.12043275764145,97.52793765969247
2025-06-03,83.83883016499229,86.99972634837651,73.75855998172426,97.75573529010612
2025-06-04,83.81246306823496,86.35109092656924,74.4464849897831,97.94678660083473
2025-06-05,83.1664381897267,87.04112681715365,73.469005958578,97.81453167480473
2025-06-06,83.82564661661362,88.78002020957777,74.12188515538443,98.74778362748575
2025-06-09,84.19480664318537,89.1112344889069,75.3446453612213,98.57875964974495
2025-06-10,84.72218475427799,89.89787498300863,76.45306366983031,99.70306291315457
2025-06-11,86.64708617740871,89.12503815486997,76.5655658030536,99.75450548751103
2025-06-12,87.47769623719513,90.00828325248905,76.59876620685358,100.53342971712267
2025-06-13,88.94114762711116,89.35964783068177,74.35748217347687,100.03374569228112
2025-06-16,89.27075184055462,89.95307911774884,74.78579164932248,99.72512434418105
2025-06-17,88.45332016115454,88.51780320183981,72.04973525457368,98.0790756249034
2025-06-18,88.12371594771108,88.28319352602801,72.47435391551443,97.91006301317549
2025-06-20,87.7677446375103,88.98703308257551,73.45653958224038,97.43976013166389
2025-06-23,88.08416013458279,88.91802528187223,73.8866944655384,97.58005082880966
2025-06-24,89.0993502076551,89.47005610016218,74.65471692916977,98.77617592769397
2025-06-25,87.50407366993707,88.6972087429114,75.81412943270256,98.86476263218672
2025-06-26,89.8376702607986,89.85647451423152,76.08551719716581,99.10105067423189
2025-06-27,90.29912029401328,89.71846944193706,75.37658163269913,98.88691499131636
2025-06-30,90.94516067649846,89.9254823149348,74.85595099320167,99.52190003364339
2025-07-01,91.7362149231566,90.1600919907466,77.81171810029807,100.93953735781118
2025-07-02,87.80729011465398,90.11869152196947,78.97298165473116,99.94276075906781
2025-07-03,88.90160214996749,89.40104829945889,79.26282913716648,100.04613464633513
2025-07-07,87.9127791736525,88.83522434431796,77.30032014151058,99.20441319548632
2025-07-08,88.25557210346693,89.56666070367952,78.67943207049524,99.65480282240831
2025-07-09,87.88641207689518,90.87772468414506,77.51816851606216,100.0387467379543
2025-07-10,86.51524035763747,92.25779646531389,79.52129340601492,100.65157942115171
2025-07-11,85.40775510992992,90.69831914307346,80.28377400384116,99.81723451267082
2025-07-14,84.85402023806459,89.18024228961018,78.52619553056988,99.6991075406676
2025-07-15,84.30027503021466,87.30333856033555,77.16923977791001,97.90492557534756
2025-07-16,84.11570018492111,88.13138478777049,76.85907588315445,99.12319166734864
2025-07-17,83.45648659004188,88.3521907976192,78.45973264504337,97.99352364585322
2025-07-18,81.6897877474551,88.31079559339811,76.57107380817153,97.3437741527774
2025-07-21,81.26789869536101,87.89676984740264,74.75995030154071,96.79002200460096
2025-07-22,81.40784275907946,90.2152961254868,78.94712902005365,98.59159187830183
2025-07-23,82.434097503684,91.01572975643953,86.1639137175513,100.61466261127327
2025-07-24,78.30240134897002,91.22274262943726,87.69995300136617,100.23809523809524
2025-07-25,80.90137434486654,91.77477344772723,88.30735729526248,100.76971775916783
2025-07-28,79.48859511953411,90.65691867429634,89.53322704087391,99.89107949844058
2025-07-29,79.96840702942045,91.13994169188301,89.01629285972918,99.25609445611356
2025-07-30,83.03386368304,89.67706897315992,88.11534462504481,99.07889831510225
2025-07-31,82.7673038077664,92.21639599653676,86.34300289215416,96.30270420178765
2025-08-01,83.26044396981604,92.68562587727246,85.48636701011938,96.81956227211144
2025-08-04,81.9009777531368,93.72067971314908,86.13807236976953,98.20764796275586
2025-08-05,84.5266072533599,93.5964677777056,86.11038561453536,97.83109195559071
2025-08-06,84.65988977499285,92.3130006000541,82.88322509952785,96.36177337079572
2025-08-07,84.73985928797264,93.74827651596314,83.95401854120936,95.25424634241705
2025-08-08,87.35215536804012,93.92768205703473,85.05804624737804,96.1033557016467
2025-08-11,86.47250106124721,93.8310774535174,85.3663647346812,96.19933031452031
2025-08-12,87.31217577954254,93.77587331877719,88.13935185226988,96.86385562435783
2025-08-13,87.83197244591877,95.19735609783525,89.50184947073488,98.41437300526474
2025-08-14,88.9382018714954,93.92768205703473,89.54799594394115,98.9090787164589
2025-08-15,91.43053851410092,93.58266411174252,90.28094437908078,100.57035789301398
2025-08-18,93.52304826377681,92.8374240864179,90.00955097116966,100.33409258299461
2025-08-19,94.58929810085584,93.5964677777056,91.99421614315034,100.97644280167673
2025-08-20,94.38937948639872,94.89373862132017,91.35173217731443,101.5228184074852
2025-08-21,95.20238736438283,92.69941901412344,89.3116878514175,101.1831792101985
2025-08-22,95.0291252542523,94.20370273073576,92.3080652093629,102.01751275266646
2025-08-25,94.90917615277495,92.64421487938324,90.60218071855087,100.56296998463314
2025-08-26,95.362336726327,91.95417898879882,90.18309263651952,101.19056711857934
2025-08-27,95.86878963656301,92.09219459020538,90.11662975099301,101.13149794957128
2025-08-28,96.14868809998453,91.94038585194784,90.41570991413833,100.73277821726361
2025-08-29,97.49482606450047,92.63042174253225,90.96588400321812,101.47113714685798
2025-09-02,98.74765075989642,91.92658218598476,90.00769992026937,101.56712312574447
2025-09-03,97.7214011832842,91.41595183647195,89.45753711808531,101.0872045973249
2025-09-04,98.21454134533383,91.62296470946968,90.3695577974842,101.47113714685798
2025-09-05,98.33449044681117,92.13359505898251,90.94372782689332,101.81816425252552
2025-09-08,93.64301803722338,91.82997758246742,90.02985609659416,101.78125880866
2025-09-09,95.6288914336083,92.0783909242423,89.06245061983117,102.32762304845559
2025-09-10,98.5877220699215,90.40850533252147,87.97873368253484,101.39730352710113
2025-09-11,99.52068938536758,91.6091610435066,90.72402840144147,103.16195659092355
2025-09-12,99.93386003443744,88.94562208468628,88.5178183965565,101.97321940042008
2025-09-15,97.90798637758571,88.04857858566018,87.6733497881224,101.10195768206079
2025-09-16,97.93465321789692,87.39994842840893,88.83380632951054,101.10195768206079
2025-09-17,98.62770165841907,94.1208912640694,87.33704544284812,101.30131754821463
2025-09-18,99.18747791329288,94.21749586758673,88.90033129296356,101.50067741436845
2025-09-19,99.85388018547305,91.54016377191543,88.61945124918847,101.36777462560353
2025-09-22,100.13377864889456,92.86503141834405,87.77128618240165,101.34181465215455
2025-09-23,101.95972335530455,93.34805443593072,86.80301161466718,101.57174909299218
2025-09-24,101.79978432934497,91.63676837543277,86.47963640845559,101.16380015821488
2025-09-25,99.44071987238779,90.79492374659081,84.85722415504041,99.48750647862735
2025-09-26,100.98676611537624,92.75462314886363,85.78484332434294,100.50366212935431
2025-09-29,100.72021140809495,92.67182221130939,85.37831755726295,100.8003491639161
2025-09-30,100.48031320514026,93.14104156293298,89.62468475700216,103.22578811933406
2025-10-01,102.45287385333879,92.52001347305185,98.07122753569142,106.41520499740855
2025-10-02,103.2258814708561,93.72067971314908,97.00502221712556,106.2075252098166
2025-10-03,103.27919447950926,94.14849859599555,100.39768248427283,107.41653936732224
2025-10-06,102.41287359287196,92.93402868993523,100.51410681376352,106.8973285323295
2025-10-07,102.78606465344427,93.47226637137422,99.63082821434989,106.97891377287978
2025-10-08,102.53282269434933,94.31410047110407,99.08016314530569,107.18659356047174
2025-10-09,102.27960140722362,94.7005294142855,98.80113979587874,106.94924847922746
2025-10-10,103.82565798619669,93.51366684015133,96.97545055030389,105.40645998708823
2025-10-13,104.54536293104543,90.40850533252147,96.93480643876768,105.28778744646607
2025-10-14,106.1713890229983,90.97432928766239,97.165792759953,105.57705247460834
2025-10-15,107.51752698751424,92.46480933831164,97.54275250365922,105.74023432172181
2025-10-16,108.45049430296032,94.53491701006487,99.18919455809095,105.56223119379507
2025-10-17,109.9832174617778,96.39801180882039,99.58463095011282,106.26686716313412
2025-10-20,109.92991478910923,99.18576270308421,100.49377911454755,107.39428471407658
2025-10-21,110.67627623828456,102.09771500367938,103.10849009326589,107.64647380815988
2025-10-22,109.30349210542663,102.02870720297612,104.81036209264465,108.26211389654202
2025-10-23,108.9339703193933,101.97350306823591,105.680694622652,108.32143311783373
2025-10-24,110.08955407151488,102.11150814053039,105.78972603543724,108.3140224774271
2025-10-27,110.78827696759161,102.05630400579018,104.17840880052805,108.56621157151041
2025-10-28,110.45234713156272,102.13911547245654,103.04196512981285,107.88381888940415
2025-10-29,108.30243132332542,102.09771500367938,103.16762214001349,106.7934886385335
2025-10-30,103.04855731877116,102.02870720297612,102.78141842870158,107.03084508579066
2025-10-31,105.01035820698368,102.00111040016206,104.84547562527145,106.99375778571883
2025-11-03,105.40003516301965,102.20811274404771,104.38166321889626,107.14209561999326
2025-11-04,104.91630074697127,102.277120544751,104.44818818234928,107.62423052092711
2025-11-05,105.54785007902376,102.44273294897161,104.89167288950851,108.03959009611101
2025-11-06,105.69565465904324,102.33232467949121,104.58491763726445,108.24726988370294
2025-11-07,106.13906839910172,102.26331687878792,105.77308915112611,108.3956077179774
2025-11-10,104.19070429089099,102.53933755248894,106.50115036041315,109.24118224719714
2025-11-11,107.32153604721147,102.95335276937232,108.37487663422965,111.76303908999155
2025-11-12,107.84558080326518,102.89814863463211,108.65760208545716,113.35033688862217
2025-11-13,106.47499823513063,102.48413341774874,107.19963990287853,113.29099493530465
2025-11-14,104.55349735093881,102.33232467949121,106.9372534377627,112.61602425961792
2025-11-17,105.35972482301435,102.31852101352811,104.80296917593923,112.51959500622857
2025-11-18,104.72818582694647,102.277120544751,106.44202960056128,113.17973303508914
2025-11-19,102.86044239874637,102.35992148230524,106.02809398643225,112.98688589432335
2025-11-20,102.17514594668677,102.29092421071407,105.83407224877402,112.31191521863661
2025-11-21,104.8491168469624,102.6221384900432,108.5578146402776,114.67802358674997
2025-11-24,104.67443870693938,103.17416930833315,108.29726793916635,115.160135755658
2025-11-25,105.44034550302499,103.33977118344167,110.46111258091575,117.76360057102848
2025-11-26,107.30808893122507,103.22937344307334,109.6240312457392,117.50398947052565
2025-11-28,107.9799486032829,103.46398311888517,109.17685572367513,116.9328586886349
2025-12-01,106.2868729791212,103.28456704870146,108.12726471562893,115.18239040890367
2025-12-02,104.29819853090517,103.2569702458874,107.24398611621531,114.49258708639078
2025-12-03,100.7777001545333,103.51918725362536,107.25877194962614,115.02663056820973
2025-12-04,103.12917799878181,103.31217438062761,106.29603360424893,114.15139074533766
2025-12-05,101.62422763062952,103.46398311888517,105.83962540147489,113.67668921683625
2025-12-08,102.83355850275822,103.29837071466454,104.9970022004932,112.31932585904325
2025-12-09,105.13128922699961,103.35357484940475,104.04719863762655,111.22900697418552
2025-12-10,106.11219483909818,103.27077391185048,106.03179608823284,112.84595870045555
2025-12-11,108.61148759935078,103.27077391185048,106.97235568349377,113.9140456640934
2025-12-12,106.71686027516252,103.50538358766228,105.74908192390104,114.27007465197268
2025-12-15,107.07966367119496,103.76760059540022,106.49986365429953,115.78319785045966
2025-12-16,105.1984834629931,103.53298039047634,105.43654778104145,114.27749665839222
2025-12-17,104.64755481095122,103.40877898414496,104.03112609810208,114.06980550478735
2025-12-18,104.52662379093528,103.42258265010801,103.99969209348438,114.15881275175718
2025-12-19,104.43256633092288,103.43637578695899,105.00568182331223,114.92279067441373
2025-12-22,105.29254092300549,103.3811821813309,106.46103673297642,115.68033543377251
2025-12-23,104.8625536269642,103.32597804659069,107.24511480578865,115.44942351582603
2025-12-24,106.31375687510938,102.81534769707787,107.09347536160956,116.05277694427016
2025-12-26,106.9721694311808,102.81534769707787,107.39305214816714,116.238997699519
2025-12-29,107.52307741125342,102.82915136304094,108.19377839218622,116.06022168271548
2025-12-30,107.29465215122332,102.87055183181808,107.89420160562864,115.96338325286195
2025-12-31,106.63623959515189,102.80154403111479,107.15450360684041,115.30789392327488
